,edad,ocupacion,estadocivil,estudios,descubierto,saldoanual,hipoteca,prestamo,canalcontacto,dia,mes,duracion,contactosactuales,contactoanterior,contactosprevios,contrata,contratanum,Anomaly,Anomaly_Score,Label,Score,perfil
620,39,blue-collar,married,primary,0,12,0,0,others,20,jun,210,2,-1,0,no,0,0,-0.0839036719385105,no,0.6293,No interesante
621,36,blue-collar,single,primary,0,79,0,0,others,20,jun,9,3,-1,0,no,0,0,-0.06926869534934232,no,0.7096,No interesante
622,42,management,divorced,tertiary,0,0,0,0,others,20,jun,85,2,-1,0,no,0,0,-0.041477869644688914,no,0.724,No interesante
623,34,blue-collar,married,primary,0,0,1,1,others,20,jun,34,29,-1,0,no,0,0,-0.02039272587608276,no,0.8239,No interesante
624,47,management,married,tertiary,0,2820,0,0,others,20,jun,92,3,-1,0,no,0,0,-0.07894749134273915,no,0.6651,No interesante
625,56,entrepreneur,married,secondary,0,0,0,0,others,20,jun,39,8,-1,0,no,0,0,-0.07734050077651389,no,0.7472,No interesante
626,36,admin.,married,secondary,0,976,0,0,others,20,jun,408,5,-1,0,no,0,0,-0.09652779866033324,no,0.512,Periferia
627,33,technician,married,tertiary,0,0,1,0,others,20,jun,27,16,-1,0,no,0,0,-0.07001506819036424,no,0.7973,No interesante
628,52,entrepreneur,single,secondary,0,0,0,0,others,20,jun,9,2,-1,0,no,0,0,-0.08488975523041176,no,0.7233,No interesante
629,43,blue-collar,married,primary,0,-41,0,0,others,20,jun,8,3,-1,0,no,0,0,-0.07305231389290051,no,0.7397,No interesante
630,31,services,married,secondary,0,356,1,0,others,20,jun,228,5,-1,0,no,0,0,-0.10190407389544254,no,0.666,No interesante
631,53,retired,divorced,primary,0,1126,0,0,others,20,jun,92,3,-1,0,no,0,0,-0.010548322119080356,no,0.6905,No interesante
632,45,services,single,secondary,0,1515,0,0,others,20,jun,14,4,-1,0,no,0,0,-0.08428605835931041,no,0.7038,No interesante
633,42,management,married,tertiary,0,0,1,0,others,20,jun,34,3,-1,0,no,0,0,-0.08676883920175177,no,0.7731,No interesante
634,58,self-employed,married,primary,0,728,0,0,others,20,jun,112,4,-1,0,no,0,0,-0.07025676794529534,no,0.6905,No interesante
635,33,admin.,married,secondary,0,-111,1,1,others,20,jun,12,3,-1,0,no,0,0,-0.06562650549455301,no,0.7968,No interesante
636,59,housemaid,single,secondary,0,4639,0,0,others,20,jun,24,5,-1,0,no,0,0,-0.060184617703544004,no,0.7166,No interesante
637,47,blue-collar,divorced,secondary,0,18,1,0,others,20,jun,12,24,-1,0,no,0,0,-0.02322090389933901,no,0.8039,No interesante
638,46,management,divorced,tertiary,0,-49,1,0,others,20,jun,10,23,-1,0,no,0,0,-0.011185995459126186,no,0.8075,No interesante
639,56,retired,married,tertiary,0,5769,0,0,others,20,jun,15,3,-1,0,no,0,0,-0.045252933219867016,no,0.6775,No interesante
640,38,blue-collar,married,secondary,0,0,0,0,others,20,jun,152,5,-1,0,no,0,0,-0.0996679095408292,no,0.7086,No interesante
641,55,technician,married,secondary,0,77,1,0,others,23,jun,364,2,-1,0,no,0,0,-0.08916860255333542,no,0.6175,No interesante
642,34,technician,married,secondary,0,1,1,0,others,24,jun,165,5,-1,0,no,0,0,-0.0933691335009364,no,0.7679,No interesante
643,44,management,married,primary,0,107,0,0,others,24,jun,183,3,-1,0,no,0,0,-0.07166705942808749,no,0.6299,No interesante
644,59,technician,married,tertiary,0,-91,0,0,others,25,jun,157,1,-1,0,no,0,0,-0.06960947063001137,no,0.6793,No interesante
645,51,services,married,secondary,0,-1136,0,1,others,25,jun,155,1,-1,0,no,0,0,-0.06077539712942071,no,0.7387,No interesante
646,31,unemployed,married,secondary,0,3242,0,0,others,25,jun,292,2,-1,0,no,0,0,-0.06923514672533171,no,0.532,Periferia
647,49,technician,divorced,secondary,0,-53,1,1,others,26,jun,253,1,-1,0,no,0,0,-0.024191523779225343,no,0.7225,No interesante
648,28,blue-collar,married,secondary,0,196,1,0,others,26,jun,176,7,-1,0,no,0,0,-0.0893057278546382,no,0.7289,No interesante
649,46,entrepreneur,married,secondary,0,4,1,1,others,27,jun,216,1,-1,0,no,0,0,-0.061841510560268535,no,0.7143,No interesante
650,29,admin.,single,secondary,0,11,0,0,others,27,jun,326,1,-1,0,no,0,0,-0.08935072187176958,no,0.5555,Periferia
651,57,retired,married,secondary,0,0,0,1,others,30,jun,104,2,-1,0,no,0,0,-0.0356969937229264,no,0.7546,No interesante
652,33,admin.,married,tertiary,0,205,0,0,others,1,jul,156,2,-1,0,no,0,0,-0.0689742136913678,no,0.632,No interesante
654,46,management,single,tertiary,0,655,0,1,others,4,jul,68,1,-1,0,no,0,0,-0.036439395822927316,no,0.7081,No interesante
655,26,admin.,married,secondary,0,-401,1,1,others,4,jul,246,1,-1,0,no,0,0,-0.07255506728172417,no,0.6953,No interesante
656,26,technician,single,tertiary,0,36,0,1,others,4,jul,502,2,-1,0,no,0,0,-0.0313909900361225,no,0.5067,Periferia
657,53,blue-collar,married,primary,0,207,0,1,others,4,jul,212,1,-1,0,no,0,0,-0.03567644067312764,no,0.6452,No interesante
658,28,services,single,secondary,0,-116,0,1,cellular,4,jul,276,1,-1,0,no,0,0,-0.07581985652868099,no,0.52,Periferia
659,47,blue-collar,married,primary,1,25,1,1,cellular,7,jul,142,3,-1,0,no,0,0,-0.010635815825125516,no,0.7062,No interesante
660,59,management,married,secondary,0,147,0,0,cellular,7,jul,119,3,-1,0,no,0,0,-0.1058994011181174,no,0.5729,Periferia
661,54,blue-collar,divorced,secondary,0,1613,1,0,cellular,7,jul,128,3,-1,0,no,0,0,-0.06949302696850207,no,0.6542,No interesante
662,37,self-employed,married,secondary,0,1523,0,1,cellular,7,jul,316,2,-1,0,no,0,0,-0.08646184101350203,yes,0.5203,Periferia
663,33,technician,divorced,secondary,0,522,0,1,cellular,7,jul,559,4,-1,0,no,0,0,-0.05016145969362351,yes,0.5723,Periferia
664,37,self-employed,married,secondary,0,1633,0,0,cellular,7,jul,629,2,-1,0,yes,1,0,-0.07506206955105299,yes,0.6411,Plasma
665,57,technician,married,secondary,0,0,0,0,cellular,7,jul,236,1,-1,0,no,0,0,-0.11173487406271217,yes,0.5164,Periferia
666,59,retired,divorced,secondary,0,23,0,0,cellular,7,jul,66,1,-1,0,no,0,0,-0.05259324003405025,no,0.6302,No interesante
667,60,blue-collar,divorced,primary,0,3427,0,0,cellular,7,jul,169,1,-1,0,no,0,0,-0.035894262941025656,no,0.5247,Periferia
668,35,blue-collar,married,primary,0,63,0,1,cellular,7,jul,243,2,-1,0,no,0,0,-0.05943248691314512,no,0.5496,Periferia
670,55,blue-collar,single,secondary,0,82,0,1,cellular,7,jul,500,1,-1,0,no,0,0,-0.0700103460146973,yes,0.5814,Periferia
671,39,technician,married,secondary,0,-241,1,1,cellular,7,jul,337,4,-1,0,no,0,0,-0.09391232123512501,no,0.5835,Periferia
672,52,blue-collar,married,primary,0,9444,0,0,cellular,7,jul,271,3,-1,0,no,0,0,-0.0639822989072586,yes,0.5529,Periferia
673,39,services,married,secondary,0,27,0,1,cellular,7,jul,290,1,-1,0,no,0,0,-0.08578593791154554,no,0.5402,Periferia
674,27,admin.,single,secondary,0,145,0,1,cellular,7,jul,95,3,-1,0,no,0,0,-0.08708068094601001,no,0.5938,Periferia
675,39,blue-collar,married,secondary,0,18,0,0,cellular,7,jul,75,3,-1,0,no,0,0,-0.1151549593210378,no,0.6364,No interesante
676,31,services,single,secondary,0,8,0,0,cellular,7,jul,340,3,-1,0,no,0,0,-0.10723177109292607,yes,0.5394,Periferia
677,51,blue-collar,married,primary,0,720,0,0,cellular,7,jul,160,5,-1,0,no,0,0,-0.0914741918889802,no,0.5938,Periferia
678,60,management,married,tertiary,1,-108,0,1,cellular,7,jul,79,2,-1,0,no,0,0,-0.013992013457028052,no,0.6668,No interesante
679,31,blue-collar,single,secondary,0,726,0,0,cellular,7,jul,719,2,-1,0,yes,1,0,-0.06637708633469952,yes,0.6533,Plasma
680,32,services,single,secondary,0,473,1,0,cellular,7,jul,624,5,-1,0,no,0,0,-0.09858351552815264,yes,0.6013,Plasma
681,27,services,married,primary,0,-90,0,1,cellular,8,jul,175,1,-1,0,no,0,0,-0.04603385202979249,no,0.6239,No interesante
682,30,blue-collar,divorced,secondary,0,0,0,1,cellular,8,jul,320,1,-1,0,no,0,0,-0.04553444433087811,no,0.5315,Periferia
683,34,housemaid,married,secondary,0,-97,1,1,cellular,8,jul,119,2,-1,0,no,0,0,-0.09423560581744672,no,0.6924,No interesante
684,26,self-employed,single,secondary,0,551,0,0,cellular,8,jul,531,1,-1,0,yes,1,0,-0.06347989252386055,yes,0.6581,Plasma
685,28,housemaid,married,secondary,0,1294,1,0,cellular,8,jul,401,2,-1,0,no,0,0,-0.11053000313210548,yes,0.5398,Periferia
686,42,admin.,married,secondary,0,-150,0,1,cellular,8,jul,249,3,-1,0,no,0,0,-0.09282798041161404,no,0.5506,Periferia
687,28,services,married,secondary,0,510,1,1,cellular,8,jul,1767,2,-1,0,yes,1,0,-0.00842636499395849,yes,0.5797,Periferia
688,57,blue-collar,married,secondary,0,75,0,0,cellular,8,jul,157,8,-1,0,no,0,0,-0.10919723519274592,no,0.6,No interesante
689,40,admin.,married,secondary,0,1011,1,0,cellular,8,jul,145,12,-1,0,no,0,0,-0.1123082486511512,no,0.6647,No interesante
690,54,housemaid,married,primary,0,8,0,1,telephone,8,jul,116,2,-1,0,no,0,0,-0.02257359408225823,no,0.7574,No interesante
691,47,blue-collar,married,primary,0,-406,0,1,telephone,8,jul,243,5,-1,0,no,0,0,-0.02919274923830828,no,0.6869,No interesante
692,32,management,single,tertiary,0,191,0,0,cellular,8,jul,141,4,-1,0,no,0,0,-0.09918421030624196,no,0.5713,Periferia
693,34,blue-collar,married,primary,0,567,0,1,cellular,8,jul,241,3,-1,0,no,0,0,-0.0616654589686837,no,0.5205,Periferia
694,52,management,married,secondary,0,4873,0,0,cellular,8,jul,99,9,-1,0,no,0,0,-0.09877105966320404,no,0.5979,Periferia
695,38,self-employed,married,primary,0,618,0,0,cellular,9,jul,184,1,-1,0,no,0,0,-0.09728537545370296,no,0.5196,Periferia
696,48,admin.,married,secondary,0,719,1,0,cellular,9,jul,205,1,-1,0,no,0,0,-0.12183885650660653,no,0.5699,Periferia
697,26,services,married,secondary,0,25,0,0,cellular,9,jul,94,1,-1,0,no,0,0,-0.10883552179124906,no,0.5943,Periferia
698,59,management,divorced,primary,0,133,1,0,cellular,9,jul,206,1,-1,0,no,0,0,-0.03714849807409787,no,0.5922,Periferia
699,45,technician,married,secondary,0,0,0,0,cellular,9,jul,113,2,-1,0,no,0,0,-0.11848521096495535,no,0.6129,No interesante
700,56,technician,married,tertiary,0,787,0,1,cellular,9,jul,92,1,-1,0,no,0,0,-0.07068425205664748,no,0.6099,No interesante
701,43,blue-collar,married,secondary,0,173,0,1,telephone,9,jul,238,8,-1,0,no,0,0,-0.05501040870844254,no,0.6392,No interesante
702,34,entrepreneur,married,tertiary,0,475,1,1,cellular,9,jul,1156,1,-1,0,no,0,0,-0.04702285900910996,yes,0.5773,Periferia
703,25,services,single,secondary,0,281,0,1,cellular,9,jul,173,1,-1,0,no,0,0,-0.08157303350451056,no,0.5346,Periferia
704,33,blue-collar,divorced,primary,0,636,1,0,cellular,9,jul,211,11,-1,0,no,0,0,-0.04059460171142737,no,0.6012,No interesante
705,60,retired,married,primary,0,71,0,0,cellular,10,jul,121,3,-1,0,no,0,0,-0.06861171521425402,no,0.5899,Periferia
706,39,housemaid,married,primary,0,1146,1,0,telephone,10,jul,364,1,-1,0,no,0,0,-0.05823741602664701,no,0.6264,No interesante
707,41,management,married,tertiary,0,472,1,0,cellular,10,jul,783,1,-1,0,no,0,0,-0.09455980620592497,yes,0.6046,Plasma
708,40,self-employed,married,primary,0,624,0,0,cellular,10,jul,228,1,-1,0,no,0,0,-0.09596405086934567,yes,0.5527,Periferia
709,35,services,single,secondary,0,25,1,0,cellular,10,jul,144,1,-1,0,no,0,0,-0.11446648408493575,no,0.6541,No interesante
710,32,blue-collar,single,secondary,0,1143,1,1,cellular,10,jul,412,1,-1,0,no,0,0,-0.09013442781723864,yes,0.5548,Periferia
711,41,blue-collar,married,primary,1,76,0,1,cellular,10,jul,439,1,-1,0,no,0,0,-0.005768343901390971,yes,0.5193,Periferia
712,30,technician,single,tertiary,0,91,1,1,cellular,10,jul,179,1,-1,0,no,0,0,-0.08112685698570926,no,0.6274,No interesante
713,45,admin.,single,secondary,0,205,0,1,cellular,10,jul,329,1,-1,0,no,0,0,-0.08860481286159427,yes,0.5283,Periferia
714,34,blue-collar,married,secondary,0,290,1,0,cellular,10,jul,132,1,-1,0,no,0,0,-0.1238867725803579,no,0.6412,No interesante
715,29,self-employed,single,secondary,0,1186,0,0,cellular,10,jul,313,1,-1,0,no,0,0,-0.11291064689511325,yes,0.6056,Plasma
716,25,unemployed,married,tertiary,0,118,0,1,telephone,10,jul,45,1,-1,0,no,0,0,-0.007829494080154098,no,0.6969,No interesante
717,38,management,married,tertiary,0,1722,1,0,cellular,10,jul,500,1,-1,0,yes,1,0,-0.06744958565156034,yes,0.5882,Periferia
718,52,blue-collar,single,tertiary,1,-517,0,1,cellular,10,jul,340,1,-1,0,no,0,0,-0.01769248096769427,no,0.5351,Periferia
719,37,services,divorced,secondary,0,135,0,0,cellular,10,jul,460,1,-1,0,no,0,0,-0.07703696965474655,yes,0.6279,Plasma
720,28,blue-collar,single,secondary,0,455,1,0,cellular,11,jul,166,1,-1,0,no,0,0,-0.11305847991421702,no,0.6104,No interesante
721,33,blue-collar,married,secondary,0,0,1,1,cellular,11,jul,443,1,-1,0,no,0,0,-0.09083453090573806,yes,0.521,Periferia
722,47,admin.,divorced,secondary,0,1139,1,0,cellular,11,jul,106,2,-1,0,no,0,0,-0.07816853221940673,no,0.6483,No interesante
723,50,entrepreneur,married,secondary,0,0,1,0,cellular,11,jul,717,2,-1,0,no,0,0,-0.10283487475481899,yes,0.5866,Periferia
724,41,technician,married,tertiary,0,177,1,0,telephone,11,jul,117,2,-1,0,no,0,0,-0.0709941649647956,no,0.727,No interesante
725,46,technician,single,secondary,0,834,1,0,cellular,11,jul,196,2,-1,0,no,0,0,-0.11282836284467627,no,0.5997,Periferia
726,37,entrepreneur,married,tertiary,0,986,0,0,cellular,11,jul,970,2,-1,0,no,0,0,-0.08276898344819983,yes,0.6449,Plasma
727,52,management,married,tertiary,0,698,1,0,cellular,11,jul,213,2,-1,0,no,0,0,-0.1023216424403952,no,0.5527,Periferia
728,59,retired,married,secondary,0,178,1,0,telephone,11,jul,330,2,-1,0,no,0,0,-0.057534214204010885,no,0.6251,No interesante
729,47,technician,married,secondary,0,338,0,1,cellular,11,jul,344,2,-1,0,no,0,0,-0.09207616673459328,yes,0.5189,Periferia
730,40,blue-collar,married,secondary,0,178,1,0,cellular,11,jul,595,2,-1,0,no,0,0,-0.11424738489089364,yes,0.5974,Periferia
731,36,blue-collar,married,primary,0,-608,1,0,cellular,11,jul,135,2,-1,0,no,0,0,-0.10161466323568108,no,0.6788,No interesante
732,32,services,married,secondary,0,23,0,0,cellular,11,jul,425,2,-1,0,no,0,0,-0.11185850022883363,yes,0.5858,Periferia
733,29,admin.,married,secondary,0,93,1,1,cellular,11,jul,161,4,-1,0,no,0,0,-0.09437103785252232,no,0.6694,No interesante
734,25,services,single,secondary,0,-41,0,1,cellular,14,jul,114,2,-1,0,no,0,0,-0.0819880811184534,no,0.6285,No interesante
735,52,blue-collar,single,primary,1,-2,0,0,cellular,14,jul,349,2,-1,0,no,0,0,-0.031156812143604218,yes,0.5139,Periferia
736,29,technician,married,tertiary,0,138,1,1,cellular,14,jul,113,3,-1,0,no,0,0,-0.08914223253283099,no,0.6582,No interesante
737,59,retired,single,secondary,1,-341,0,1,cellular,14,jul,94,3,-1,0,no,0,0,-0.010722347615553407,no,0.6763,No interesante
738,43,management,married,tertiary,0,0,0,0,cellular,14,jul,1153,3,-1,0,yes,1,0,-0.038762433305120525,yes,0.6147,Plasma
740,50,technician,married,secondary,0,156,0,1,cellular,14,jul,1130,3,-1,0,yes,1,0,-0.01915084840841641,yes,0.5919,Periferia
741,57,admin.,married,secondary,0,808,0,0,cellular,14,jul,417,3,-1,0,no,0,0,-0.11187688328772832,yes,0.6265,Plasma
742,33,services,married,secondary,0,0,1,0,cellular,14,jul,163,2,-1,0,no,0,0,-0.125034585195413,no,0.6611,No interesante
743,35,blue-collar,married,secondary,0,-102,1,0,cellular,14,jul,334,3,-1,0,no,0,0,-0.12248933970025028,no,0.5484,Periferia
744,50,technician,married,secondary,0,2406,1,0,telephone,14,jul,197,5,-1,0,no,0,0,-0.08338282249227208,no,0.7261,No interesante
745,50,technician,married,secondary,0,2,1,1,cellular,14,jul,171,3,-1,0,no,0,0,-0.09373277294472354,no,0.6752,No interesante
746,44,management,married,tertiary,0,58,1,0,cellular,14,jul,72,3,-1,0,no,0,0,-0.10914848854122143,no,0.6874,No interesante
747,48,blue-collar,single,secondary,0,339,0,1,telephone,14,jul,123,4,-1,0,no,0,0,-0.04880959667026896,no,0.7102,No interesante
748,60,retired,married,secondary,0,0,0,0,cellular,15,jul,94,3,-1,0,no,0,0,-0.0956633176728593,no,0.6108,No interesante
749,35,management,divorced,tertiary,0,286,1,0,cellular,15,jul,164,3,-1,0,no,0,0,-0.07105518523963195,no,0.6373,No interesante
750,34,technician,married,secondary,0,223,1,0,cellular,15,jul,202,3,-1,0,no,0,0,-0.1276863744552721,no,0.6021,No interesante
751,61,retired,married,secondary,0,76,1,0,cellular,15,jul,195,7,-1,0,no,0,0,-0.08848586353285731,no,0.6291,No interesante
752,46,technician,married,secondary,0,1590,1,0,cellular,15,jul,59,2,-1,0,no,0,0,-0.1244247368846037,no,0.6632,No interesante
753,28,student,married,tertiary,0,1,0,0,cellular,15,jul,92,4,-1,0,no,0,0,-0.08717523965715622,no,0.6231,No interesante
754,34,technician,married,secondary,0,0,1,0,cellular,15,jul,144,1,-1,0,no,0,0,-0.12672924786302492,no,0.6622,No interesante
755,44,blue-collar,divorced,secondary,0,-1,0,1,cellular,15,jul,194,5,-1,0,no,0,0,-0.047793014412776336,no,0.6344,No interesante
757,25,blue-collar,married,secondary,0,0,0,1,cellular,15,jul,1424,4,-1,0,yes,1,0,-0.00740650405376453,yes,0.5721,Periferia
758,58,retired,married,tertiary,0,4048,0,1,cellular,15,jul,270,5,-1,0,no,0,0,-0.04551814562278855,no,0.5171,Periferia
759,52,services,married,secondary,0,497,1,0,telephone,15,jul,265,5,-1,0,no,0,0,-0.08177064672938639,no,0.6615,No interesante
760,54,retired,divorced,secondary,0,2761,0,0,cellular,16,jul,771,1,-1,0,no,0,0,-0.030691587829829337,yes,0.6432,Plasma
761,56,self-employed,married,secondary,0,14,0,0,cellular,16,jul,239,1,-1,0,no,0,0,-0.11133475587081436,yes,0.5164,Periferia
762,28,admin.,married,secondary,1,105,0,0,cellular,16,jul,130,1,-1,0,no,0,0,-0.05016271892627533,no,0.5607,Periferia
763,31,technician,divorced,secondary,0,105,1,0,cellular,16,jul,72,1,-1,0,no,0,0,-0.08406218045245856,no,0.6707,No interesante
764,37,technician,married,secondary,0,2707,1,0,telephone,16,jul,109,1,-1,0,no,0,0,-0.08654730238673958,no,0.721,No interesante
765,26,admin.,single,secondary,0,74,0,1,cellular,16,jul,419,2,-1,0,no,0,0,-0.08800269093798696,yes,0.5789,Periferia
766,32,management,divorced,tertiary,0,219,1,0,cellular,16,jul,111,1,-1,0,no,0,0,-0.06856761680402651,no,0.6519,No interesante
767,26,management,single,tertiary,0,55,0,1,cellular,16,jul,165,5,-1,0,no,0,0,-0.07262079342304012,no,0.6171,No interesante
768,43,retired,married,secondary,0,808,0,0,cellular,16,jul,481,3,-1,0,no,0,0,-0.09792519372340207,yes,0.6365,Plasma
769,32,admin.,married,secondary,0,198,0,0,cellular,16,jul,132,2,-1,0,no,0,0,-0.12219916916510233,no,0.551,Periferia
770,33,management,married,tertiary,0,4,1,0,cellular,16,jul,285,5,-1,0,no,0,0,-0.10183283716695853,no,0.5755,Periferia
771,45,admin.,married,secondary,0,248,0,0,cellular,16,jul,212,2,-1,0,no,0,0,-0.12251740750650965,yes,0.5505,Periferia
772,40,technician,single,secondary,0,641,0,0,cellular,16,jul,156,6,-1,0,no,0,0,-0.1152878379407264,no,0.5785,Periferia
773,38,management,married,secondary,0,3500,1,0,cellular,16,jul,406,4,-1,0,no,0,0,-0.1115148789168155,yes,0.5347,Periferia
774,45,technician,married,secondary,0,-312,1,0,cellular,16,jul,268,1,-1,0,no,0,0,-0.12330378328519398,no,0.5683,Periferia
775,43,management,married,primary,0,1880,1,0,cellular,17,jul,63,6,-1,0,no,0,0,-0.090223251250112,no,0.7059,No interesante
776,36,blue-collar,married,secondary,0,0,1,0,cellular,17,jul,72,1,-1,0,no,0,0,-0.12540069732181708,no,0.6967,No interesante
777,42,blue-collar,married,secondary,0,5639,1,0,cellular,17,jul,430,2,-1,0,no,0,0,-0.10637959307791878,yes,0.5512,Periferia
778,38,management,divorced,tertiary,0,151,1,0,cellular,17,jul,50,1,-1,0,no,0,0,-0.06973261914305172,no,0.6743,No interesante
779,28,blue-collar,married,secondary,0,379,0,1,cellular,17,jul,164,1,-1,0,no,0,0,-0.0857070365742047,no,0.5886,Periferia
780,60,retired,divorced,tertiary,0,129,0,0,cellular,17,jul,490,7,-1,0,no,0,0,-0.03246805172811185,yes,0.6074,Plasma
781,32,technician,married,tertiary,0,133,1,0,cellular,17,jul,421,1,-1,0,no,0,0,-0.10815175989200326,yes,0.5539,Periferia
782,28,management,married,tertiary,0,3516,0,0,cellular,17,jul,232,1,-1,0,no,0,0,-0.09823003605980613,yes,0.5772,Periferia
783,43,technician,married,tertiary,0,3530,1,0,cellular,17,jul,470,1,-1,0,no,0,0,-0.10605516221943763,yes,0.5723,Periferia
784,32,services,married,secondary,0,1844,1,1,cellular,17,jul,168,6,-1,0,no,0,0,-0.09118355941379502,no,0.6811,No interesante
785,52,housemaid,married,primary,0,3798,1,0,cellular,17,jul,1208,1,-1,0,yes,1,0,-0.018994807711936124,yes,0.5942,Periferia
786,26,student,single,tertiary,1,47,0,1,cellular,17,jul,257,2,-1,0,no,0,0,-0.012431790726339598,no,0.5177,Periferia
787,51,technician,married,secondary,0,428,0,1,cellular,18,jul,145,2,-1,0,no,0,0,-0.0886625581051021,no,0.6071,No interesante
788,35,unemployed,married,tertiary,0,-94,1,0,cellular,18,jul,354,1,-1,0,no,0,0,-0.07955405279266525,no,0.5387,Periferia
